gene_symbol	chrom	start	end	strand	ensembl_id
CSF1R	5	149432854	149492935	-	ENSG00000182578
PDGFRB	5	149493400	149535435	-	ENSG00000113721
CDX1	5	149546358	149564120	+	ENSG00000113722
SLC6A7	5	149569520	149602351	+	ENSG00000011083
CAMK2A	5	149599054	149669854	-	ENSG00000070808
ARSI	5	149675906	149718870	-	ENSG00000183876
TCOF1	5	149737202	149779871	+	ENSG00000070814
CD74	5	149781200	149792492	-	ENSG00000019582
RPS14	5	149822753	149829319	-	ENSG00000164587
NDST1	5	149865381	149937773	+	ENSG00000070614
SYNPO	5	149980642	150038782	+	ENSG00000171992
MYOZ3	5	150040436	150058927	+	ENSG00000164591
RBM22	5	150070356	150080669	-	ENSG00000086589
DCTN4	5	150088002	150138671	-	ENSG00000132912
SMIM3	5	150157508	150176296	+	ENSG00000256235
AC010441.1	5	150157867	150176297	+	ENSG00000269636
IRGM	5	150226085	150280298	+	ENSG00000237693
ZNF300	5	150273954	150284545	-	ENSG00000145908
GPX3	5	150400124	150408554	+	ENSG00000211445
TNIP1	5	150409506	150473138	-	ENSG00000145901
ANXA6	5	150480273	150537443	-	ENSG00000197043
CCDC69	5	150560613	150603706	-	ENSG00000198624
GM2A	5	150591711	150650001	+	ENSG00000196743
SLC36A3	5	150656323	150683327	-	ENSG00000186334
SLC36A2	5	150694539	150727151	-	ENSG00000186335
SLC36A1	5	150816607	150871942	+	ENSG00000123643
FAT2	5	150883654	150948505	-	ENSG00000086570
SPARC	5	151040657	151066726	-	ENSG00000113140
ATOX1	5	151121877	151152093	-	ENSG00000177556
G3BP1	5	151150606	151192346	+	ENSG00000145907
GLRA1	5	151202074	151304403	-	ENSG00000145888
NMUR2	5	151771093	151812929	-	ENSG00000132911
GRIA1	5	152869175	153193429	+	ENSG00000155511
FAM114A2	5	153369688	153418496	-	ENSG00000055147
MFAP3	5	153418466	153600038	+	ENSG00000037749
GALNT10	5	153570290	153800544	+	ENSG00000164574
SAP30L	5	153825517	153840614	+	ENSG00000164576
HAND1	5	153854532	153857824	-	ENSG00000113196
LARP1	5	154092462	154197167	+	ENSG00000155506
FAXDC2	5	154198051	154238812	-	ENSG00000170271
CNOT8	5	154237113	154256353	+	ENSG00000155508
GEMIN5	5	154266976	154317769	-	ENSG00000082516
MRPL22	5	154320630	154348971	+	ENSG00000082515
KIF4B	5	154393260	154397685	+	ENSG00000226650
SGCD	5	155297354	156194799	+	ENSG00000170624
TIMD4	5	156346293	156390266	-	ENSG00000145850
HAVCR1	5	156456424	156486130	-	ENSG00000113249
HAVCR2	5	156512843	156569880	-	ENSG00000135077
MED7	5	156564423	156586030	-	ENSG00000155868
ITK	5	156569944	156682201	+	ENSG00000113263
FAM71B	5	156588857	156593275	-	ENSG00000170613
CYFIP2	5	156693089	156822606	+	ENSG00000055163
FNDC9	5	156768608	156772729	-	ENSG00000172568
ADAM19	5	156822542	157002783	-	ENSG00000135074
NIPAL4	5	156887027	156901725	+	ENSG00000172548
SOX30	5	157052687	157098488	-	ENSG00000039600
C5orf52	5	157098561	157107151	+	ENSG00000187658
THG1L	5	157158205	157168456	+	ENSG00000113272
AC026407.1	5	157160003	157161727	-	ENSG00000268432
LSM11	5	157170703	157187717	+	ENSG00000155858
CLINT1	5	157212751	157286183	-	ENSG00000113282
EBF1	5	158122928	158526769	-	ENSG00000164330
RNF145	5	158584417	158637061	-	ENSG00000145860
UBLCP1	5	158690089	158713044	+	ENSG00000164332
IL12B	5	158741791	158757895	-	ENSG00000113302
ADRA1B	5	159343790	159399551	+	ENSG00000170214
TTC1	5	159436120	159492550	+	ENSG00000113312
PWWP2A	5	159488808	159546430	-	ENSG00000170234
FABP6	5	159614374	159665742	+	ENSG00000170231
CCNJL	5	159678659	159772403	-	ENSG00000135083
C1QTNF2	5	159774758	159797648	-	ENSG00000145861
C5orf54	5	159820155	159827104	-	ENSG00000221886
SLU7	5	159828648	159848718	-	ENSG00000164609
PTTG1	5	159848829	159855748	+	ENSG00000164611
ATP10B	5	159990127	160279221	-	ENSG00000118322
GABRB2	5	160715436	160976050	-	ENSG00000145864
GABRA6	5	160974069	161129599	+	ENSG00000145863
GABRA1	5	161274197	161326975	+	ENSG00000022355
GABRG2	5	161494546	161582542	+	ENSG00000113327
CCNG1	5	162864575	162873157	+	ENSG00000113328
AC112205.1	5	162866447	162873821	-	ENSG00000268800
NUDCD2	5	162873532	162887146	-	ENSG00000170584
HMMR	5	162887209	162918947	+	ENSG00000072571
MAT2B	5	162930120	162946342	+	ENSG00000038274
TENM2	5	166711804	167691162	+	ENSG00000145934
WWC1	5	167718656	167899308	+	ENSG00000113645
RARS	5	167913450	167946304	+	ENSG00000113643
FBLL1	5	167956121	167957639	+	ENSG00000188573
PANK3	5	167975500	168006605	-	ENSG00000120137
SLIT3	5	168088745	168728133	-	ENSG00000184347
SPDL1	5	169010638	169031782	+	ENSG00000040275
DOCK2	5	169064251	169510386	+	ENSG00000134516
FAM196B	5	169291268	169407744	-	ENSG00000204767
FOXI1	5	169532901	169536727	+	ENSG00000168269
C5orf58	5	169659451	169679579	+	ENSG00000234511
LCP2	5	169673241	169725231	-	ENSG00000043462
KCNIP1	5	169780491	170163636	+	ENSG00000182132
KCNMB1	5	169801675	169816681	-	ENSG00000145936
GABRP	5	170190354	170241051	+	ENSG00000094755
RANBP17	5	170288874	170727019	+	ENSG00000204764
TLX3	5	170736288	170739138	+	ENSG00000164438
NPM1	5	170814120	170838141	+	ENSG00000181163
FGF18	5	170846660	170884627	+	ENSG00000156427
CTB-78H18.1	5	171200656	171201743	+	ENSG00000253110
SMIM23	5	171212876	171221602	+	ENSG00000185662
FBXW11	5	171288553	171433877	-	ENSG00000072803
STK10	5	171469077	171615390	-	ENSG00000072786
EFCAB9	5	171621176	171630456	+	ENSG00000214360
UBTD2	5	171636644	171711075	-	ENSG00000168246
SH3PXD2B	5	171752185	171881527	-	ENSG00000174705
AC027309.1	5	172036245	172036436	-	ENSG00000268553
NEURL1B	5	172068269	172118543	+	ENSG00000214357
DUSP1	5	172195093	172198198	-	ENSG00000120129
ERGIC1	5	172261278	172379688	+	ENSG00000113719
RPL26L1	5	172385732	172396774	+	ENSG00000037241
ATP6V0E1	5	172410760	172462448	+	ENSG00000113732
CREBRF	5	172483355	172566291	+	ENSG00000164463
BNIP1	5	172571445	172591390	+	ENSG00000113734
NKX2-5	5	172659112	172662360	-	ENSG00000183072
STC2	5	172741716	172756506	-	ENSG00000113739
BOD1	5	173034517	173043663	-	ENSG00000145919
CPEB4	5	173315283	173388979	+	ENSG00000113742
C5orf47	5	173400782	173433143	+	ENSG00000185056
NSG2	5	173472607	173670504	+	ENSG00000170091
MSX2	5	174151536	174157896	+	ENSG00000120149
DRD1	5	174867042	174871211	-	ENSG00000184845
SFXN1	5	174904065	174956745	+	ENSG00000164466
HRH2	5	175085033	175113245	+	ENSG00000113749
CPLX2	5	175223313	175311023	+	ENSG00000145920
THOC3	5	175344876	175461683	-	ENSG00000051596
RP11-826N14.2	5	175476681	175489024	-	ENSG00000248469
FAM153B	5	175487692	175559261	+	ENSG00000182230
SIMC1	5	175665365	175772994	+	ENSG00000170085
KIAA1191	5	175773064	175788971	-	ENSG00000122203
ARL10	5	175792471	175828866	+	ENSG00000175414
NOP16	5	175810949	175815976	-	ENSG00000048162
HIGD2A	5	175815748	175816772	+	ENSG00000146066
CLTB	5	175819456	175843570	-	ENSG00000175416
FAF2	5	175874629	175937075	+	ENSG00000113194
RNF44	5	175953698	175965026	-	ENSG00000146083
CDHR2	5	175969512	176022975	+	ENSG00000074276
GPRIN1	5	176022803	176037134	-	ENSG00000169258
SNCB	5	176047085	176057530	-	ENSG00000074317
EIF4E1B	5	176057683	176073642	+	ENSG00000175766
TSPAN17	5	176074388	176086058	+	ENSG00000048140
UNC5A	5	176237478	176307897	+	ENSG00000113763
HK3	5	176307870	176326333	-	ENSG00000160883
UIMC1	5	176332006	176449634	-	ENSG00000087206
ZNF346	5	176449697	176508190	+	ENSG00000113761
FGFR4	5	176513887	176525145	+	ENSG00000160867
NSD1	5	176560026	176727216	+	ENSG00000165671
RAB24	5	176728199	176730745	-	ENSG00000169228
MXD3	5	176728462	176739758	-	ENSG00000213347
PRELID1	5	176730775	176733960	+	ENSG00000169230
LMAN2	5	176758563	176778853	-	ENSG00000169223
RGS14	5	176784838	176799602	+	ENSG00000169220
SLC34A1	5	176806236	176825849	+	ENSG00000131183
PFN3	5	176827108	176827637	-	ENSG00000196570
F12	5	176829141	176836577	-	ENSG00000131187
GRK6	5	176830205	176869902	+	ENSG00000198055
PRR7	5	176873446	176883283	+	ENSG00000131188
DBN1	5	176883609	176901402	-	ENSG00000113758
PDLIM7	5	176910395	176924607	-	ENSG00000196923
DOK3	5	176928908	176938275	-	ENSG00000146094
DDX41	5	176938578	176944470	-	ENSG00000183258
FAM193B	5	176946789	176981542	-	ENSG00000146067
TMED9	5	177019159	177023125	+	ENSG00000184840
B4GALT7	5	177027101	177037348	+	ENSG00000027847
FAM153A	5	177134982	177210399	-	ENSG00000170074
RP11-1026M7.2	5	177209198	177221397	+	ENSG00000249109
PROP1	5	177419236	177423243	-	ENSG00000175325
FAM153C	5	177433406	177482560	+	ENSG00000204677
N4BP3	5	177540444	177553088	+	ENSG00000145911
RMND5B	5	177557997	177577566	+	ENSG00000145916
NHP2	5	177576461	177580968	-	ENSG00000145912
HNRNPAB	5	177631508	177638164	+	ENSG00000197451
PHYKPL	5	177635498	177659792	-	ENSG00000175309
COL23A1	5	177664619	178017556	-	ENSG00000050767
CLK4	5	178029665	178057616	-	ENSG00000113240
ZNF354A	5	178138593	178157703	-	ENSG00000169131
ZNF354B	5	178286954	178315123	+	ENSG00000178338
ZFP2	5	178322895	178360213	+	ENSG00000198939
ZNF454	5	178368192	178393434	+	ENSG00000178187
GRM6	5	178405328	178423207	-	ENSG00000113262
ZNF879	5	178450753	178462065	+	ENSG00000234284
ZNF354C	5	178487416	178510538	+	ENSG00000177932
ADAMTS2	5	178537852	178772431	-	ENSG00000087116
RUFY1	5	178977559	179037027	+	ENSG00000176783
HNRNPH1	5	179041179	179061785	-	ENSG00000169045
C5orf60	5	179068545	179072047	-	ENSG00000204661
AC136604.1	5	179078298	179079445	+	ENSG00000228259
CBY3	5	179105584	179107975	-	ENSG00000204659
CANX	5	179105629	179157926	+	ENSG00000127022
MAML1	5	179159851	179223512	+	ENSG00000161021
LTC4S	5	179220981	179223648	+	ENSG00000213316
MGAT4B	5	179224597	179233952	-	ENSG00000161013
SQSTM1	5	179233388	179265078	+	ENSG00000161011
C5orf45	5	179261436	179289173	-	ENSG00000161010
CTC-241N9.1	5	179286013	179288283	+	ENSG00000245317
TBC1D9B	5	179289066	179334859	-	ENSG00000197226
RNF130	5	179338651	179499118	-	ENSG00000113269
RASGEF1C	5	179527795	179636153	-	ENSG00000146090
MAPK9	5	179660143	179719099	-	ENSG00000050748
GFPT2	5	179727690	179780387	-	ENSG00000131459
CNOT6	5	179921412	180005405	+	ENSG00000113300
SCGB3A1	5	180017103	180018540	-	ENSG00000161055
FLT4	5	180028506	180076624	-	ENSG00000037280
OR2Y1	5	180166042	180167099	-	ENSG00000174339
MGAT1	5	180217541	180242652	-	ENSG00000131446
ZFP62	5	180274611	180288286	-	ENSG00000196670
BTNL8	5	180326077	180377906	+	ENSG00000113303
BTNL3	5	180415845	180433727	+	ENSG00000168903
BTNL9	5	180467225	180488523	+	ENSG00000165810
OR2V1	5	180551357	180552304	-	ENSG00000185372
OR2V2	5	180581943	180582890	+	ENSG00000182613
TRIM7	5	180620924	180632293	-	ENSG00000146054
TRIM41	5	180649499	180662809	+	ENSG00000146063
GNB2L1	5	180663909	180675096	-	ENSG00000204628
TRIM52	5	180681417	180688119	-	ENSG00000183718
AC008443.1	5	180682720	180684578	+	ENSG00000268397
OR4F3	5	180794269	180795263	+	ENSG00000230178
DUSP22	6	291630	351355	+	ENSG00000112679
IRF4	6	391739	411447	+	ENSG00000137265
EXOC2	6	485133	693117	-	ENSG00000112685
HUS1B	6	655939	656963	-	ENSG00000188996
AL033381.1	6	1080164	1105181	+	ENSG00000176515
FOXQ1	6	1312675	1314992	+	ENSG00000164379
FOXF2	6	1390069	1395832	+	ENSG00000137273
FOXC1	6	1610681	1614127	+	ENSG00000054598
GMDS	6	1624041	2245926	-	ENSG00000112699
C6orf195	6	2622147	2634837	-	ENSG00000164385
MYLK4	6	2663863	2751200	-	ENSG00000145949
WRNIP1	6	2765648	2787186	+	ENSG00000124535
SERPINB1	6	2832566	2842240	-	ENSG00000021355
SERPINB9	6	2887500	2903514	-	ENSG00000170542
SERPINB6	6	2948393	2972090	-	ENSG00000124570
NQO2	6	2988221	3019996	+	ENSG00000124588
RIPK1	6	3064225	3115421	+	ENSG00000137275
BPHL	6	3118608	3153812	+	ENSG00000137274
TUBB2A	6	3153903	3157760	-	ENSG00000137267
TUBB2B	6	3224495	3231964	-	ENSG00000137285
PSMG4	6	3231637	3303607	+	ENSG00000180822
SLC22A23	6	3269196	3457256	-	ENSG00000137266
PXDC1	6	3722848	3752260	-	ENSG00000168994
FAM50B	6	3849620	3851551	+	ENSG00000145945
C6ORF50	6	3982909	3984372	+	ENSG00000145965
PRPF4B	6	4021501	4065217	+	ENSG00000112739
FAM217A	6	4049668	4087578	-	ENSG00000145975
C6orf201	6	4079440	4131185	+	ENSG00000185689
ECI2	6	4115923	4135831	-	ENSG00000198721
CDYL	6	4706393	4955785	+	ENSG00000153046
RPP40	6	4994966	5004297	-	ENSG00000124787
PPP1R3G	6	5085720	5087455	+	ENSG00000219607
LYRM4	6	5102827	5261172	-	ENSG00000214113
FARS2	6	5261277	5771813	+	ENSG00000145982
NRN1	6	5998232	6007200	-	ENSG00000124785
F13A1	6	6144318	6321246	-	ENSG00000124491
LY86	6	6588341	6655216	+	ENSG00000112799
RREB1	6	7107830	7252213	+	ENSG00000124782
SSR1	6	7268539	7347679	-	ENSG00000124783
CAGE1	6	7326889	7389976	-	ENSG00000164304
RIOK1	6	7389729	7418270	+	ENSG00000124784
DSP	6	7541808	7586950	+	ENSG00000096696
SNRNP48	6	7590432	7612200	+	ENSG00000168566
BMP6	6	7727030	7881655	+	ENSG00000153162
TXNDC5	6	7881483	8026646	-	ENSG00000239264
BLOC1S5-TXNDC5	6	7881755	8064597	-	ENSG00000259040
BLOC1S5	6	8013800	8064647	-	ENSG00000188428
EEF1E1-BLOC1S5	6	8015959	8102763	-	ENSG00000265818
EEF1E1	6	8073593	8102811	-	ENSG00000124802
SLC35B3	6	8413301	8435794	-	ENSG00000124786
OFCC1	6	9596343	10211841	-	ENSG00000181355
TFAP2A	6	10393419	10419892	-	ENSG00000137203
GCNT2	6	10492456	10629601	+	ENSG00000111846
GCNT6	6	10633993	10647501	+	ENSG00000205318
C6orf52	6	10671651	10695030	-	ENSG00000137434
PAK1IP1	6	10694928	10710015	+	ENSG00000111845
TMEM14C	6	10723148	10731362	+	ENSG00000111843
TMEM14B	6	10747992	10852986	+	ENSG00000137210
RP11-637O19.3	6	10748027	10930656	+	ENSG00000272162
SYCP2L	6	10748027	10979553	+	ENSG00000153157
MAK	6	10762956	10838764	-	ENSG00000111837
GCM2	6	10873456	10882174	-	ENSG00000124827
ELOVL2	6	10980992	11044547	-	ENSG00000197977
SMIM13	6	11094266	11138964	+	ENSG00000224531
ERVFRD-1	6	11102722	11111965	-	ENSG00000244476
NEDD9	6	11183531	11382581	-	ENSG00000111859
TMEM170B	6	11537938	11583757	+	ENSG00000205269
ADTRP	6	11712287	11807279	-	ENSG00000111863
HIVEP1	6	12008995	12165232	+	ENSG00000095951
EDN1	6	12290596	12297427	+	ENSG00000078401
PHACTR1	6	12717893	13288645	+	ENSG00000112137
TBC1D7	6	13266774	13328815	-	ENSG00000145979
GFOD1	6	13358062	13487894	-	ENSG00000145990
AL583828.1	6	13469513	13486415	-	ENSG00000187461
SIRT5	6	13574816	13614790	+	ENSG00000124523
NOL7	6	13615559	13632971	+	ENSG00000225921
AL441883.1	6	13615728	13621126	-	ENSG00000268059
RANBP9	6	13621730	13711796	-	ENSG00000010017
MCUR1	6	13786789	13814800	-	ENSG00000050393
RNF182	6	13924677	13980533	+	ENSG00000180537
CD83	6	14117872	14137149	+	ENSG00000112149
JARID2	6	15246527	15522252	+	ENSG00000008083
DTNBP1	6	15523032	15663289	-	ENSG00000047579
MYLIP	6	16129356	16148479	+	ENSG00000007944
GMPR	6	16238811	16295780	+	ENSG00000137198
ATXN1	6	16299343	16761722	-	ENSG00000124788
STMND1	6	17102489	17131603	+	ENSG00000230873
RBM24	6	17281577	17294106	+	ENSG00000112183
CAP2	6	17393447	17558023	+	ENSG00000112186
FAM8A1	6	17600586	17611950	+	ENSG00000137414
NUP153	6	17615269	17706656	-	ENSG00000124789
KIF13A	6	17759414	17987854	-	ENSG00000137177
NHLRC1	6	18120718	18122851	-	ENSG00000187566
TPMT	6	18128542	18155305	-	ENSG00000137364
KDM1B	6	18155560	18224084	+	ENSG00000165097
DEK	6	18224099	18265054	-	ENSG00000124795
RNF144B	6	18368779	18469105	+	ENSG00000137393
ID4	6	19837617	19840915	+	ENSG00000172201
MBOAT1	6	20100935	20212670	-	ENSG00000172197
E2F3	6	20402398	20493941	+	ENSG00000112242
CDKAL1	6	20534688	21232635	+	ENSG00000145996
SOX4	6	21593972	21598847	+	ENSG00000124766
PRL	6	22287480	22297730	-	ENSG00000172179
HDGFL1	6	22569678	22571892	+	ENSG00000112273
NRSN1	6	24126350	24155128	+	ENSG00000152954
DCDC2	6	24171984	24358280	-	ENSG00000146038
KAAG1	6	24357131	24358512	+	ENSG00000146049
MRS2	6	24403153	24425810	+	ENSG00000124532
GPLD1	6	24424793	24495433	-	ENSG00000112293
ALDH5A1	6	24495080	24537435	+	ENSG00000112294
KIAA0319	6	24544332	24646383	-	ENSG00000137261
TDP2	6	24650205	24667261	-	ENSG00000111802
ACOT13	6	24667263	24705293	+	ENSG00000112304
C6orf62	6	24705089	24721064	-	ENSG00000112308
GMNN	6	24775159	24786327	+	ENSG00000112312
C6orf229	6	24797549	24799117	-	ENSG00000260286
FAM65B	6	24797601	25042238	-	ENSG00000111913
LRRC16A	6	25279306	25620758	+	ENSG00000079691
SCGN	6	25652464	25702011	+	ENSG00000079689
HIST1H2AA	6	25726291	25726790	-	ENSG00000164508
HIST1H2BA	6	25727137	25727573	+	ENSG00000146047
SLC17A4	6	25754927	25781419	+	ENSG00000146039
SLC17A1	6	25783125	25832287	-	ENSG00000124568
SLC17A3	6	25833294	25882514	-	ENSG00000124564
SLC17A2	6	25912982	25930946	-	ENSG00000112337
TRIM38	6	25963030	25987384	+	ENSG00000112343
HIST1H1A	6	26017260	26018040	-	ENSG00000124610
HIST1H3A	6	26020718	26021186	+	ENSG00000198366
HIST1H4A	6	26021907	26022278	+	ENSG00000196176
HIST1H4B	6	26027124	26027480	-	ENSG00000124529
HIST1H3B	6	26031817	26032288	-	ENSG00000124693
HIST1H2AB	6	26033320	26033796	-	ENSG00000137259
HIST1H2BB	6	26043455	26043885	-	ENSG00000196226
HIST1H3C	6	26045639	26046097	+	ENSG00000196532
HIST1H1C	6	26055968	26056699	-	ENSG00000187837
HFE	6	26087509	26098571	+	ENSG00000010704
HIST1H4C	6	26104104	26104518	+	ENSG00000197061
HIST1H1T	6	26107640	26108364	-	ENSG00000187475
HIST1H2BC	6	26115101	26124154	-	ENSG00000180596
HIST1H2AC	6	26124373	26139344	+	ENSG00000180573
HIST1H1E	6	26156559	26157343	+	ENSG00000168298
HIST1H2BD	6	26158349	26171577	+	ENSG00000158373
HIST1H2BE	6	26183958	26184454	+	ENSG00000197697
HIST1H4D	6	26188938	26189304	-	ENSG00000188987
HIST1H3D	6	26197068	26199521	-	ENSG00000197409
HIST1H2AD	6	26199079	26199471	-	ENSG00000196866
HIST1H2BF	6	26199748	26200942	+	ENSG00000197846
HIST1H4E	6	26204858	26206266	+	ENSG00000198518
HIST1H2BG	6	26216428	26216872	-	ENSG00000187990
HIST1H2AE	6	26217165	26217711	+	ENSG00000168274
HIST1H3E	6	26225383	26225844	+	ENSG00000196966
HIST1H1D	6	26234440	26235216	-	ENSG00000124575
HIST1H4F	6	26240561	26240976	+	ENSG00000198327
HIST1H4G	6	26246886	26247259	-	ENSG00000124578
HIST1H3F	6	26250370	26250835	-	ENSG00000256316
HIST1H2BH	6	26251879	26252303	+	ENSG00000197459
HIST1H3G	6	26271146	26271612	-	ENSG00000256018
HIST1H2BI	6	26273144	26273622	+	ENSG00000168242
HIST1H4H	6	26281283	26285762	-	ENSG00000158406
BTN3A2	6	26365387	26378546	+	ENSG00000186470
BTN2A2	6	26383324	26395102	+	ENSG00000124508
BTN3A1	6	26402465	26415444	+	ENSG00000026950
BTN3A3	6	26440700	26453643	+	ENSG00000111801
BTN2A1	6	26458150	26476849	+	ENSG00000112763
BTN1A1	6	26501449	26510650	+	ENSG00000124557
HMGN4	6	26538633	26546482	+	ENSG00000182952
ABT1	6	26597180	26600278	+	ENSG00000146109
ZNF322	6	26636518	26659980	-	ENSG00000181315
HIST1H2BJ	6	27093676	27100541	-	ENSG00000124635
HIST1H2AG	6	27100832	27103070	+	ENSG00000196787
HIST1H2BK	6	27106073	27114619	-	ENSG00000197903
HIST1H4I	6	27107076	27108418	+	ENSG00000198339
HIST1H2AH	6	27114861	27115317	+	ENSG00000184825
PRSS16	6	27215480	27224403	+	ENSG00000112812
POM121L2	6	27253682	27279949	-	ENSG00000158553
ZNF391	6	27342394	27371683	+	ENSG00000124613
ZNF184	6	27418522	27440897	-	ENSG00000096654
HIST1H2BL	6	27775257	27775709	-	ENSG00000185130
HIST1H2AI	6	27775899	27776429	+	ENSG00000196747
HIST1H3H	6	27777842	27778314	+	ENSG00000203813
HIST1H2AJ	6	27782112	27782607	-	ENSG00000182611
HIST1H2BM	6	27782822	27783267	+	ENSG00000196374
HIST1H4J	6	27791884	27792257	+	ENSG00000197238
HIST1H4K	6	27798952	27799305	-	ENSG00000197914
HIST1H2AK	6	27805658	27806117	-	ENSG00000184348
HIST1H2BN	6	27806323	27823487	+	ENSG00000233822
HIST1H2AL	6	27833034	27833606	+	ENSG00000198374
HIST1H1B	6	27834570	27835359	-	ENSG00000184357
HIST1H3I	6	27839623	27840099	-	ENSG00000182572
HIST1H4L	6	27840926	27841289	-	ENSG00000198558
HIST1H3J	6	27858093	27860884	-	ENSG00000197153
HIST1H2AM	6	27860477	27860963	-	ENSG00000233224
HIST1H2BO	6	27861203	27861669	+	ENSG00000196331
OR2B2	6	27878963	27880174	-	ENSG00000168131
OR2B6	6	27925019	27925960	+	ENSG00000124657
ZNF165	6	28048753	28057341	+	ENSG00000197279
ZSCAN16	6	28092338	28097860	+	ENSG00000196812
ZKSCAN8	6	28109688	28127250	+	ENSG00000198315
ZSCAN9	6	28192664	28201260	+	ENSG00000137185
ZKSCAN4	6	28212401	28227011	-	ENSG00000187626
NKAPL	6	28227098	28228736	+	ENSG00000189134
PGBD1	6	28249314	28270326	+	ENSG00000137338
ZSCAN31	6	28292470	28324048	-	ENSG00000235109
ZKSCAN3	6	28317691	28336947	+	ENSG00000189298
ZSCAN12	6	28346732	28367511	-	ENSG00000158691
ZSCAN23	6	28399707	28411279	-	ENSG00000187987
GPX6	6	28471073	28495992	-	ENSG00000198704
GPX5	6	28493702	28502729	+	ENSG00000224586
SCAND3	6	28539407	28583989	-	ENSG00000232040
TRIM27	6	28870779	28891766	-	ENSG00000204713
C6orf100	6	28911654	28912314	+	ENSG00000204709
ZNF311	6	28962562	28973093	-	ENSG00000197935
OR2W1	6	29011990	29013017	-	ENSG00000204704
OR2B3	6	29053985	29055090	-	ENSG00000204703
OR2J1	6	29068386	29069658	+	ENSG00000204702
OR2J3	6	29079668	29080603	+	ENSG00000204701
OR2J2	6	29141311	29142351	+	ENSG00000204700
OR14J1	6	29274403	29275519	+	ENSG00000204695
OR5V1	6	29323007	29399744	-	ENSG00000243729
OR12D3	6	29341200	29343068	-	ENSG00000112462
OR12D2	6	29364416	29365448	+	ENSG00000168787
OR11A1	6	29393281	29424848	-	ENSG00000204694
OR10C1	6	29407083	29408731	+	ENSG00000206474
OR2H1	6	29424958	29432105	+	ENSG00000204688
MAS1L	6	29454474	29455738	-	ENSG00000204687
UBD	6	29523292	29527702	-	ENSG00000213886
GABBR1	6	29523406	29601753	-	ENSG00000204681
OR2H2	6	29555683	29556745	+	ENSG00000204657
MOG	6	29624758	29640149	+	ENSG00000204655
ZFP57	6	29640169	29648887	-	ENSG00000204644
HLA-F	6	29690552	29706305	+	ENSG00000204642
HLA-G	6	29794744	29798902	+	ENSG00000204632
HLA-A	6	29909037	29913661	+	ENSG00000206503
ZNRD1	6	30026676	30032686	+	ENSG00000066379
PPP1R11	6	30034486	30038110	+	ENSG00000204619
RNF39	6	30038043	30043664	-	ENSG00000204618
TRIM31	6	30070674	30080883	-	ENSG00000204616
TRIM40	6	30103885	30116512	+	ENSG00000204614
TRIM10	6	30119722	30128711	-	ENSG00000204613
TRIM15	6	30130993	30140473	+	ENSG00000204610
TRIM26	6	30152232	30181204	-	ENSG00000234127
TRIM39	6	30294256	30311506	+	ENSG00000204599
TRIM39-RPP21	6	30297359	30314631	+	ENSG00000248167
RPP21	6	30312908	30314661	+	ENSG00000241370
HLA-E	6	30457244	30461982	+	ENSG00000204592
GNL1	6	30509154	30524951	-	ENSG00000204590
PRR3	6	30524663	30531500	+	ENSG00000204576
ABCF1	6	30539153	30564956	+	ENSG00000204574
