gene_symbol	chrom	start	end	strand	ensembl_id
TECPR1	7	98214624	98252235	-	ENSG00000205356
BRI3	7	98252379	98310441	+	ENSG00000164713
BAIAP2L1	7	98291648	98401115	-	ENSG00000006453
NPTX2	7	98617285	98629869	+	ENSG00000106236
TMEM130	7	98846488	98870771	-	ENSG00000166448
TRRAP	7	98877933	99050831	+	ENSG00000196367
SMURF1	7	99027435	99144164	-	ENSG00000198742
KPNA7	7	99173572	99250075	-	ENSG00000185467
MYH16	7	99272839	99311132	+	ENSG00000293560
ARPC1A	7	99325880	99366267	+	ENSG00000241685
ARPC1B	7	99374226	99394827	+	ENSG00000130429
PDAP1	7	99392048	99408665	-	ENSG00000106244
BUD31	7	99408615	99419618	+	ENSG00000106245
PTCD1	7	99416739	99466163	-	ENSG00000106246
ATP5MF-PTCD1	7	99419749	99466197	-	ENSG00000248919
CPSF4	7	99438908	99457377	+	ENSG00000160917
ATP5MF	7	99448475	99466199	-	ENSG00000241468
ZNF789	7	99472832	99503650	+	ENSG00000198556
ZNF394	7	99473877	99504918	-	ENSG00000160908
ZKSCAN5	7	99500398	99535360	+	ENSG00000196652
FAM200A	7	99546300	99559392	-	ENSG00000221909
ZNF655	7	99558406	99576453	+	ENSG00000197343
TMEM225B	7	99597868	99611045	+	ENSG00000244219
ZSCAN25	7	99616623	99632408	+	ENSG00000197037
CYP3A5	7	99648194	99679997	-	ENSG00000106258
CYP3A7-CYP3A51P	7	99684957	99735102	-	ENSG00000282301
CYP3A7	7	99705036	99735196	-	ENSG00000160870
CYP3A4	7	99756959	99784274	-	ENSG00000160868
CYP3A43	7	99827922	99867305	+	ENSG00000021461
OR2AE1	7	99876062	99877033	-	ENSG00000244623
TRIM4	7	99876958	99919601	-	ENSG00000146833
GJC3	7	99923266	99929620	-	ENSG00000176402
AZGP1	7	99966720	99976066	-	ENSG00000160862
ZKSCAN1	7	100015570	100041689	+	ENSG00000106261
ZSCAN21	7	100049772	100065044	+	ENSG00000166529
ZNF3	7	100064033	100082703	-	ENSG00000166526
COPS6	7	100088948	100093340	+	ENSG00000168090
MCM7	7	100092233	100101940	-	ENSG00000166508
AP4M1	7	100100841	100110345	+	ENSG00000221838
TAF6	7	100106876	100120091	-	ENSG00000106290
CNPY4	7	100119634	100125508	+	ENSG00000166997
MBLAC1	7	100126694	100128498	+	ENSG00000214309
LAMTOR4	7	100148912	100155944	+	ENSG00000188186
TRAPPC14	7	100154420	100158723	-	ENSG00000146826
GAL3ST4	7	100159244	100168953	-	ENSG00000197093
GPC2	7	100169606	100177381	-	ENSG00000213420
STAG3	7	100177563	100214387	+	ENSG00000066923
PVRIG	7	100218241	100221490	+	ENSG00000213413
SPDYE3	7	100307702	100322372	+	ENSG00000214300
PILRB	7	100352176	100367831	+	ENSG00000121716
PILRA	7	100367530	100400096	+	ENSG00000085514
ZCWPW1	7	100400826	100428992	-	ENSG00000078487
MEPCE	7	100428322	100434126	+	ENSG00000146834
PPP1R35	7	100435282	100436497	-	ENSG00000160813
SPACDR	7	100456620	100464260	-	ENSG00000185955
TSC22D4	7	100466519	100479232	-	ENSG00000166925
NYAP1	7	100483605	100494802	+	ENSG00000166924
AGFG2	7	100539190	100568220	+	ENSG00000106351
SAP25	7	100572228	100573900	-	ENSG00000205307
LRCH4	7	100574011	100586161	-	ENSG00000077454
FBXO24	7	100583982	100601117	+	ENSG00000106336
PCOLCE	7	100602334	100608175	+	ENSG00000106333
MOSPD3	7	100612102	100615983	+	ENSG00000106330
TFR2	7	100620416	100642779	-	ENSG00000106327
ACTL6B	7	100643097	100656458	-	ENSG00000077080
GNB2	7	100673567	100679174	+	ENSG00000172354
GIGYF1	7	100679505	100694480	-	ENSG00000146830
POP7	7	100705445	100707504	+	ENSG00000172336
EPO	7	100720468	100723700	+	ENSG00000130427
ZAN	7	100733595	100797797	+	ENSG00000146839
EPHB4	7	100802563	100827555	-	ENSG00000196411
SLC12A9	7	100826820	100867017	+	ENSG00000146828
TRIP6	7	100867126	100873524	+	ENSG00000087077
SRRT	7	100875065	100888664	+	ENSG00000087087
UFSP1	7	100888721	100889715	-	ENSG00000176125
ACHE	7	100889994	100897022	-	ENSG00000087085
MUC3A	7	100949422	100968348	+	ENSG00000169894
MUC12	7	100969431	101018940	+	ENSG00000205277
MUC17	7	101020072	101058859	+	ENSG00000169876
TRIM56	7	101085234	101097967	+	ENSG00000169871
SERPINE1	7	101122158	101139263	+	ENSG00000106366
AP1S1	7	101154352	101161596	+	ENSG00000106367
VGF	7	101162509	101167227	-	ENSG00000128564
NAT16	7	101170496	101180293	-	ENSG00000167011
MOGAT3	7	101195007	101201080	-	ENSG00000106384
PLOD3	7	101205977	101219968	-	ENSG00000106397
ZNHIT1	7	101218161	101224190	+	ENSG00000106400
CLDN15	7	101232092	101238820	-	ENSG00000106404
FIS1	7	101239458	101252316	-	ENSG00000214253
IFT22	7	101310914	101321823	-	ENSG00000128581
COL26A1	7	101362407	101559029	+	ENSG00000160963
MYL10	7	101613330	101629296	-	ENSG00000106436
CUX1	7	101815904	102283958	+	ENSG00000257923
SH2B2	7	102284995	102321712	+	ENSG00000160999
SPDYE6	7	102345746	102356444	-	ENSG00000260097
PRKRIP1	7	102363872	102426676	+	ENSG00000128563
ORAI2	7	102433106	102456825	+	ENSG00000160991
ALKBH4	7	102456238	102464865	-	ENSG00000160993
LRWD1	7	102464939	102473507	+	ENSG00000161036
POLR2J	7	102473128	102478929	-	ENSG00000005075
RASA4B	7	102479976	102517800	-	ENSG00000170667
UPK3BL2	7	102537919	102543696	-	ENSG00000284981
SPDYE2	7	102551226	102563538	+	ENSG00000205238
RASA4	7	102579646	102616756	-	ENSG00000105808
UPK3BL1	7	102637025	102642856	-	ENSG00000267368
POLR2J2-UPK3BL1	7	102637049	102671641	-	ENSG00000267645
SPDYE2B	7	102650319	102662625	+	ENSG00000173678
POLR2J2	7	102665368	102671663	-	ENSG00000228049
FAM185A	7	102748969	102809552	+	ENSG00000222011
FBXL13	7	102811189	103075400	-	ENSG00000161040
LRRC17	7	102912941	102945111	+	ENSG00000128606
ARMC10	7	103074625	103102902	+	ENSG00000170632
NAPEPLD	7	103099776	103151172	-	ENSG00000161048
PMPCB	7	103295717	103331818	+	ENSG00000105819
DNAJC2	7	103312289	103344830	-	ENSG00000105821
PSMC2	7	103328570	103370346	+	ENSG00000161057
SLC26A5	7	103352730	103446207	-	ENSG00000170615
RELN	7	103471381	103989658	-	ENSG00000189056
ORC5	7	104126341	104208047	-	ENSG00000164815
LHFPL3	7	104328603	104908561	+	ENSG00000187416
KMT2E	7	104940943	105115019	+	ENSG00000005483
SRPK2	7	105110704	105399308	-	ENSG00000135250
PUS7	7	105439661	105522272	-	ENSG00000091127
RINT1	7	105532160	105567687	+	ENSG00000135249
EFCAB10	7	105565120	105600875	-	ENSG00000185055
ATXN7L1	7	105604772	105876599	-	ENSG00000146776
CDHR3	7	105876796	106036432	+	ENSG00000128536
SYPL1	7	106090500	106112589	-	ENSG00000008282
NAMPT	7	106248298	106291225	-	ENSG00000105835
CCDC71L	7	106654360	106661158	-	ENSG00000253276
PIK3CG	7	106865278	106908980	+	ENSG00000105851
PRKAR2B	7	107044627	107161811	+	ENSG00000005249
HBP1	7	107168961	107202529	+	ENSG00000105856
COG5	7	107201372	107564261	-	ENSG00000164597
GPR22	7	107470018	107476314	+	ENSG00000172209
DUS4L	7	107563484	107579483	+	ENSG00000105865
DUS4L-BCAP29	7	107563971	107623317	+	ENSG00000288558
BCAP29	7	107579957	107629170	+	ENSG00000075790
SLC26A4	7	107660594	107717809	+	ENSG00000091137
CBLL1	7	107743073	107761667	+	ENSG00000105879
SLC26A3	7	107764219	107803630	-	ENSG00000091138
DLD	7	107891162	107931730	+	ENSG00000091140
LAMB1	7	107923715	108004434	-	ENSG00000091136
LAMB4	7	108023548	108130361	-	ENSG00000091128
NRCAM	7	108147623	108456717	-	ENSG00000091129
PNPLA8	7	108470417	108569666	-	ENSG00000135241
THAP5	7	108554543	108569750	-	ENSG00000177683
DNAJB9	7	108569847	108574850	+	ENSG00000128590
IMMP2L	7	110662644	111562517	-	ENSG00000184903
LRRN3	7	111091006	111125454	+	ENSG00000173114
DOCK4	7	111726110	112206407	-	ENSG00000128512
ZNF277	7	112206695	112356519	+	ENSG00000198839
IFRD1	7	112422887	112481017	+	ENSG00000006652
LSMEM1	7	112480853	112491062	+	ENSG00000181016
TMEM168	7	112762377	112790715	-	ENSG00000146802
SAMTOR	7	112819147	112939875	-	ENSG00000164603
GPR85	7	113078331	113087778	-	ENSG00000164604
SMIM30	7	113116718	113118582	-	ENSG00000214194
PPP1R3A	7	113876777	114075920	-	ENSG00000154415
FOXP2	7	114086317	114693772	+	ENSG00000128573
MDFIC	7	114921746	115019917	+	ENSG00000135272
TFEC	7	115935148	116159896	-	ENSG00000105967
TES	7	116210493	116258789	+	ENSG00000135269
CAV2	7	116287380	116508541	+	ENSG00000105971
CAV1	7	116524994	116561179	+	ENSG00000105974
MET	7	116672051	116798386	+	ENSG00000105976
CAPZA2	7	116811070	116922049	+	ENSG00000198898
ST7	7	116952980	117230812	+	ENSG00000004866
WNT2	7	117275451	117323152	-	ENSG00000105989
CFTR	7	117287120	117715971	+	ENSG00000001626
ASZ1	7	117363222	117428123	-	ENSG00000154438
CTTNBP2	7	117710651	117874139	-	ENSG00000077063
LSM8	7	118183976	118204035	+	ENSG00000128534
ANKRD7	7	118214669	118496171	+	ENSG00000106013
KCND2	7	120273175	120750337	+	ENSG00000184408
TSPAN12	7	120787319	120858402	-	ENSG00000106025
ING3	7	120950763	120977216	+	ENSG00000071243
CPED1	7	120988697	121297980	+	ENSG00000106034
WNT16	7	121325367	121341104	+	ENSG00000002745
FAM3C	7	121347792	121398471	-	ENSG00000196937
PTPRZ1	7	121873089	122062037	+	ENSG00000106278
AASS	7	122064583	122144489	-	ENSG00000008311
FEZF1	7	122301303	122310691	-	ENSG00000128610
CADPS2	7	122318411	122886779	-	ENSG00000081803
RNF133	7	122697735	122699117	-	ENSG00000188050
RNF148	7	122701668	122702922	-	ENSG00000235631
TAS2R16	7	122994704	122995700	-	ENSG00000128519
SLC13A1	7	123113531	123200047	-	ENSG00000081800
IQUB	7	123452174	123535077	-	ENSG00000164675
NDUFA5	7	123536997	123557904	-	ENSG00000128609
ASB15	7	123567010	123639481	+	ENSG00000146809
LMOD2	7	123655866	123664290	+	ENSG00000170807
WASL	7	123681938	123749003	-	ENSG00000106299
HYAL4	7	123828955	123877481	+	ENSG00000106302
SPAM1	7	123925237	123971414	+	ENSG00000106304
TMEM229A	7	124030921	124033067	-	ENSG00000234224
SSU72L6	7	124476317	124477664	+	ENSG00000230268
GPR37	7	124743885	124765792	-	ENSG00000170775
POT1	7	124822386	124929959	-	ENSG00000128513
GRM8	7	126438598	127253093	-	ENSG00000179603
ZNF800	7	127346790	127431924	-	ENSG00000048405
GCC1	7	127580628	127593611	-	ENSG00000179562
ARF5	7	127588370	127591700	+	ENSG00000004059
FSCN3	7	127591409	127602144	+	ENSG00000106328
PAX4	7	127610292	127618142	-	ENSG00000106331
SND1	7	127652145	128092609	+	ENSG00000197157
LRRC4	7	128027071	128032128	-	ENSG00000128594
LEP	7	128241278	128257629	+	ENSG00000174697
RBM28	7	128297685	128343971	-	ENSG00000106344
PRRT4	7	128350325	128361690	-	ENSG00000224940
IMPDH1	7	128392277	128410009	-	ENSG00000106348
HILPDA	7	128455829	128458423	+	ENSG00000135245
METTL2B	7	128476729	128506602	+	ENSG00000165055
GARIN1A	7	128671693	128687877	+	ENSG00000205085
GARIN1B	7	128709061	128731743	+	ENSG00000135248
CALU	7	128739292	128773400	+	ENSG00000128595
OPN1SW	7	128772485	128775794	-	ENSG00000128617
CCDC136	7	128790757	128822135	+	ENSG00000128596
FLNC	7	128830312	128859275	+	ENSG00000128591
KCP	7	128862042	128910719	-	ENSG00000135253
ATP6V1F	7	128862856	128865847	+	ENSG00000128524
SPMIP1	7	128866330	128872047	+	ENSG00000272899
IRF5	7	128933429	128950038	+	ENSG00000128604
TNPO3	7	128954180	129055173	-	ENSG00000064419
TSPAN33	7	129144690	129169699	+	ENSG00000158457
SMO	7	129188511	129213546	+	ENSG00000128602
AHCYL2	7	129225021	129430211	+	ENSG00000158467
STRIP2	7	129434392	129488399	+	ENSG00000128578
SMKR1	7	129502531	129512918	+	ENSG00000240204
NRF1	7	129611699	129757082	+	ENSG00000106459
UBE2H	7	129830732	129952977	-	ENSG00000186591
ZC3HC1	7	130018286	130051401	-	ENSG00000091732
KLHDC10	7	130070534	130135720	+	ENSG00000128607
TMEM209	7	130164713	130207770	-	ENSG00000146842
SSMEM1	7	130206344	130216844	+	ENSG00000165120
CPA2	7	130266863	130289798	+	ENSG00000158516
CPA4	7	130293134	130324180	+	ENSG00000128510
CPA5	7	130344816	130368730	+	ENSG00000158525
CPA1	7	130380339	130388114	+	ENSG00000091704
CEP41	7	130393771	130442433	-	ENSG00000106477
MEST	7	130486171	130506465	+	ENSG00000106484
COPG2	7	130506238	130668748	-	ENSG00000158623
TSGA13	7	130668643	130687432	-	ENSG00000213265
KLF14	7	130730697	130734207	-	ENSG00000266265
MKLN1	7	131110096	131496632	+	ENSG00000128585
PODXL	7	131500254	131558217	-	ENSG00000128567
PLXNA4	7	132123340	132648688	-	ENSG00000221866
CHCHD3	7	132784449	133082250	-	ENSG00000106554
EXOC4	7	133253071	134067137	+	ENSG00000131558
LRGUK	7	134127299	134264595	+	ENSG00000155530
SLC35B4	7	134289332	134317117	-	ENSG00000205060
AKR1B1	7	134442349	134459284	-	ENSG00000085662
AKR1B10	7	134527567	134541412	+	ENSG00000198074
AKR1B15	7	134549110	134579875	+	ENSG00000227471
BPGM	7	134646811	134679816	+	ENSG00000172331
CALD1	7	134744252	134970729	+	ENSG00000122786
AGBL3	7	134986508	135147963	+	ENSG00000146856
CYREN	7	135092363	135170914	-	ENSG00000122783
TMEM140	7	135148072	135166519	+	ENSG00000146859
WDR91	7	135183839	135211557	-	ENSG00000105875
STRA8	7	135231979	135258663	+	ENSG00000146857
CNOT4	7	135361795	135510145	-	ENSG00000080802
NUP205	7	135557726	135648757	+	ENSG00000155561
STMP1	7	135662483	135693418	+	ENSG00000243317
SLC13A4	7	135681231	135729258	-	ENSG00000164707
FAM180A	7	135728348	135748813	-	ENSG00000189320
MTPN	7	135926760	135977375	-	ENSG00000105887
CHRM2	7	136868652	137020255	+	ENSG00000181072
PTN	7	137227341	137344358	-	ENSG00000105894
DGKI	7	137381037	137847092	-	ENSG00000157680
CREB3L2	7	137874979	138002086	-	ENSG00000182158
AKR1D1	7	138002324	138118306	+	ENSG00000122787
TRIM24	7	138460210	138589996	+	ENSG00000122779
SVOPL	7	138594285	138701382	-	ENSG00000157703
ATP6V0A4	7	138706289	138799672	-	ENSG00000105929
TMEM213	7	138797952	138838101	+	ENSG00000214128
KIAA1549	7	138831381	138982084	-	ENSG00000122778
ZC3HAV1L	7	139025706	139036042	-	ENSG00000146858
ZC3HAV1	7	139043515	139132122	-	ENSG00000105939
IFT56	7	139133744	139191986	+	ENSG00000105948
UBN2	7	139230356	139308236	+	ENSG00000157741
FMC1	7	139339457	139346328	+	ENSG00000164898
LUC7L2	7	139340359	139425496	+	ENSG00000146963
FMC1-LUC7L2	7	139341360	139422599	+	ENSG00000269955
KLRG2	7	139450625	139483674	-	ENSG00000188883
CLEC2L	7	139523685	139544985	+	ENSG00000236279
HIPK2	7	139561570	139777998	-	ENSG00000064393
TBXAS1	7	139777051	140020325	+	ENSG00000059377
PARP12	7	140023746	140063344	-	ENSG00000059378
KDM7A	7	140084746	140177055	-	ENSG00000006459
SLC37A3	7	140293693	140404433	-	ENSG00000157800
RAB19	7	140404047	140427974	+	ENSG00000146955
MKRN1	7	140453033	140479552	-	ENSG00000133606
DENND2A	7	140518418	140673993	-	ENSG00000146966
ADCK2	7	140672885	140696261	+	ENSG00000133597
NDUFB2	7	140690777	140723923	+	ENSG00000090266
BRAF	7	140719327	140924976	-	ENSG00000157764
MRPS33	7	141002610	141015228	-	ENSG00000090263
TMEM178B	7	141074064	141480380	+	ENSG00000261115
AGK	7	141551278	141655244	+	ENSG00000006530
DENND11	7	141656728	141702166	-	ENSG00000257093
WEE2	7	141702227	141731271	+	ENSG00000214102
SSBP1	7	141737456	141787922	+	ENSG00000106028
TAS2R3	7	141764097	141765197	+	ENSG00000127362
TAS2R4	7	141776674	141781691	+	ENSG00000127364
TAS2R5	7	141790217	141791367	+	ENSG00000127366
PRSS37	7	141836300	141841487	-	ENSG00000165076
OR9A1P	7	141887148	141888092	+	ENSG00000237621
MGAM	7	141907813	142106747	+	ENSG00000257335
OR9A4	7	141916399	141920625	+	ENSG00000258083
CLEC5A	7	141927357	141947007	-	ENSG00000258227
TAS2R38	7	141972631	141973773	-	ENSG00000257138
MGAM2	7	142111718	142222324	+	ENSG00000257743
PRSS58	7	142252143	142258058	-	ENSG00000258223
TRBV11-2	7	142433895	142434394	+	ENSG00000241657
PRSS1	7	142749468	142753072	+	ENSG00000204983
PRSS2	7	142760398	142774564	+	ENSG00000275896
EPHB6	7	142854930	142871094	+	ENSG00000106123
TRPV6	7	142871208	142885745	-	ENSG00000165125
TRPV5	7	142908101	142933746	-	ENSG00000127412
LLCFC1	7	142939343	142940868	+	ENSG00000165131
KEL	7	142941114	142962363	-	ENSG00000197993
OR9A2	7	143026200	143027132	-	ENSG00000179468
OR6V1	7	143052341	143053282	+	ENSG00000225781
PIP	7	143132077	143139739	+	ENSG00000159763
TAS2R39	7	143183419	143184435	+	ENSG00000236398
TAS2R40	7	143222037	143223079	+	ENSG00000221937
GSTK1	7	143244093	143270873	+	ENSG00000197448
TMEM139	7	143279937	143288240	+	ENSG00000178826
CASP2	7	143288215	143307696	+	ENSG00000106144
CLCN1	7	143316111	143352083	+	ENSG00000188037
FAM131B	7	143353400	143362815	-	ENSG00000159784
ZYX	7	143381295	143391111	+	ENSG00000159840
EPHA1	7	143390289	143408856	-	ENSG00000146904
TAS2R60	7	143443453	143444409	+	ENSG00000185899
TAS2R41	7	143477873	143478796	+	ENSG00000221855
OR10AC1	7	143509256	143519469	-	ENSG00000176510
CTAGE15	7	143571801	143574387	+	ENSG00000271079
TCAF2	7	143620952	143730410	+	ENSG00000170379
TCAF2C	7	143639230	143647646	-	ENSG00000283528
CTAGE6	7	143755089	143757696	-	ENSG00000271321
TCAF1	7	143851364	143903890	-	ENSG00000198420
OR2F2	7	143935233	143936186	+	ENSG00000221910
OR2F1	7	143954844	143997312	+	ENSG00000213215
OR6B1	7	144000320	144008793	+	ENSG00000221813
OR2A5	7	144048948	144058845	+	ENSG00000221836
OR2A25	7	144069811	144075870	+	ENSG00000221933
OR2A12	7	144086278	144098953	+	ENSG00000221858
OR2A2	7	144109583	144110539	+	ENSG00000221989
OR2A14	7	144123176	144131188	+	ENSG00000221938
ARHGEF35	7	144182888	144195879	-	ENSG00000213214
CTAGE4	7	144183466	144186080	+	ENSG00000288784
OR2A42	7	144228244	144239605	-	ENSG00000212807
OR2A7	7	144257663	144264792	-	ENSG00000243896
CTAGE8	7	144266674	144269288	-	ENSG00000289604
OR2A1	7	144312419	144322737	+	ENSG00000221970
ARHGEF5	7	144355288	144380632	+	ENSG00000050327
NOBOX	7	144396895	144410227	-	ENSG00000106410
TPK1	7	144451941	144836419	-	ENSG00000196511
CNTNAP2	7	146116002	148420998	+	ENSG00000174469
C7orf33	7	148590766	148615860	+	ENSG00000170279
CUL1	7	148697914	148801110	+	ENSG00000055130
EZH2	7	148807257	148884330	-	ENSG00000106462
PDIA4	7	149003046	149028662	-	ENSG00000155660
ZNF786	7	149069641	149090782	-	ENSG00000197362
ZNF425	7	149102784	149126338	-	ENSG00000204947
ZNF398	7	149126416	149183042	+	ENSG00000197024
ZNF282	7	149195546	149226243	+	ENSG00000170265
ZNF212	7	149239651	149255956	+	ENSG00000170260
ZNF783	7	149262171	149297302	+	ENSG00000204946
ZNF777	7	149431363	149461062	-	ENSG00000196453
ZNF746	7	149472696	149497817	-	ENSG00000181220
KRBA1	7	149714781	149734575	+	ENSG00000133619
ZNF467	7	149764175	149776519	-	ENSG00000181444
ZNF862	7	149838375	149867479	+	ENSG00000106479
ATP6V0E2	7	149872968	149891204	+	ENSG00000171130
ACTR3C	7	150243916	150323725	-	ENSG00000106526
LRRC61	7	150323263	150338156	+	ENSG00000127399
RARRES2	7	150338314	150342144	-	ENSG00000106538
REPIN1	7	150368071	150374045	+	ENSG00000214022
ZNF775	7	150368790	150398634	+	ENSG00000196456
GIMAP8	7	150450630	150479395	+	ENSG00000171115
GIMAP7	7	150514872	150521073	+	ENSG00000179144
GIMAP4	7	150567242	150573962	+	ENSG00000133574
GIMAP6	7	150625375	150632648	-	ENSG00000133561
GIMAP2	7	150685697	150693641	+	ENSG00000106560
GIMAP1	7	150716606	150724284	+	ENSG00000213203
GIMAP1-GIMAP5	7	150716668	150743646	+	ENSG00000281887
GIMAP5	7	150722253	150750033	+	ENSG00000196329
TMEM176B	7	150790382	150803404	-	ENSG00000106565
TMEM176A	7	150799598	150805122	+	ENSG00000002933
AOC1	7	150824627	150861504	+	ENSG00000002726
KCNH2	7	150944064	150978394	-	ENSG00000055118
NOS3	7	150991017	151015653	+	ENSG00000164867
ATG9B	7	151012209	151024499	-	ENSG00000181652
ABCB8	7	151028422	151047782	+	ENSG00000197150
ASIC3	7	151048292	151052756	+	ENSG00000213199
CDK5	7	151051517	151057947	-	ENSG00000164885
SLC4A2	7	151057210	151076527	+	ENSG00000164889
FASTK	7	151076591	151080866	-	ENSG00000164896
TMUB1	7	151081082	151083514	-	ENSG00000164897
AGAP3	7	151085831	151144436	+	ENSG00000133612
GBX1	7	151148009	151174745	-	ENSG00000164900
ASB10	7	151175695	151187832	-	ENSG00000146926
IQCA1L	7	151190873	151205496	-	ENSG00000278685
ABCF2-H2BK1	7	151207837	151227166	-	ENSG00000285292
H2BK1	7	151207837	151210488	-	ENSG00000285480
ABCF2	7	151211484	151227241	-	ENSG00000033050
CHPF2	7	151232483	151240979	+	ENSG00000033100
SMARCD3	7	151238764	151277896	-	ENSG00000082014
NUB1	7	151341708	151378461	+	ENSG00000013374
WDR86	7	151375909	151410727	-	ENSG00000187260
CRYGN	7	151428832	151440813	-	ENSG00000127377
RHEB	7	151466012	151520120	-	ENSG00000106615
PRKAG2	7	151556117	151877507	-	ENSG00000106617
GALNTL5	7	151956379	152019929	+	ENSG00000106648
GALNT11	7	152025626	152122347	+	ENSG00000178234
KMT2C	7	152134922	152436644	-	ENSG00000055609
XRCC2	7	152644776	152676193	-	ENSG00000196584
ACTR3B	7	152759749	152855378	+	ENSG00000133627
DPP6	7	153748133	154894285	+	ENSG00000130226
PAXIP1	7	154943687	155003124	-	ENSG00000157212
HTR5A	7	155070324	155087392	+	ENSG00000157219
INSIG1	7	155296731	155311963	+	ENSG00000186480
EN2	7	155458129	155464831	+	ENSG00000164778
CNPY1	7	155474206	155555450	-	ENSG00000146910
RBM33	7	155644451	155781485	+	ENSG00000184863
SHH	7	155799980	155812463	-	ENSG00000164690
RNF32	7	156640281	156677191	+	ENSG00000105982
LMBR1	7	156668946	156893225	-	ENSG00000105983
NOM1	7	156949712	156973176	+	ENSG00000146909
MNX1	7	156994051	157010663	-	ENSG00000130675
UBE3C	7	157138922	157269372	+	ENSG00000009335
DNAJB6	7	157335381	157417440	+	ENSG00000105993
PTPRN2	7	157539056	158587823	-	ENSG00000155093
NCAPG2	7	158628224	158704825	-	ENSG00000146918
ESYT2	7	158730995	158830253	-	ENSG00000117868
DYNC2I1	7	158856558	158956747	+	ENSG00000126870
VIPR2	7	159028175	159144944	-	ENSG00000106018
OR4F21	8	166086	167024	-	ENSG00000176269
ZNF596	8	232137	264703	+	ENSG00000172748
FBXO25	8	406428	477967	+	ENSG00000147364
TDRP	8	489803	545781	-	ENSG00000180190
ERICH1	8	614746	738106	-	ENSG00000104714
DLGAP2	8	737628	1708476	+	ENSG00000198010
CLN8	8	1755778	1801711	+	ENSG00000182372
KBTBD11-OT1	8	1763888	1958627	+	ENSG00000283239
ARHGEF10	8	1823332	1958642	+	ENSG00000104728
KBTBD11	8	1973677	2006937	+	ENSG00000176595
MYOM2	8	2044682	2165552	+	ENSG00000036448
CSMD1	8	2935353	4994972	-	ENSG00000183117
MCPH1	8	6406592	6648508	+	ENSG00000147316
ANGPT2	8	6499632	6563409	-	ENSG00000091879
AGPAT5	8	6708341	6761503	+	ENSG00000155189
XKR5	8	6805013	6835526	-	ENSG00000275591
DEFB1	8	6870592	6877936	-	ENSG00000164825
DEFA6	8	6924697	6926076	-	ENSG00000164822
DEFA4	8	6935820	6938306	-	ENSG00000164821
DEFA1	8	6977649	6980092	-	ENSG00000206047
DEFA1B	8	6996766	6999202	-	ENSG00000240247
DEFA3	8	7015869	7018359	-	ENSG00000239839
DEFA5	8	7055304	7056739	-	ENSG00000164816
FAM90A15	8	7256904	7259914	+	ENSG00000230045
FAM90A3	8	7264526	7267536	+	ENSG00000233132
FAM90A13	8	7279770	7282780	+	ENSG00000223885
FAM90A5	8	7287392	7290402	+	ENSG00000215373
FAM90A20	8	7295014	7298024	+	ENSG00000233295
DEFB109B	8	7312722	7320096	+	ENSG00000206034
USP17L1	8	7332387	7333979	+	ENSG00000230549
USP17L4	8	7337115	7338707	+	ENSG00000236125
ZNF705G	8	7355517	7385558	-	ENSG00000215372
DEFB108C	8	7373114	7377500	+	ENSG00000215371
DEFB4B	8	7414855	7416863	-	ENSG00000177257
DEFB103B	8	7428888	7430348	-	ENSG00000177243
SPAG11B	8	7442684	7463674	-	ENSG00000164871
DEFB104B	8	7470308	7475082	-	ENSG00000177023
DEFB106B	8	7482504	7486400	-	ENSG00000187082
